id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,
408266,en,Birth of the Dragon,"Set against the backdrop of San Franciscoâ€™s Chinatown, this cross-cultural biopic chronicles Bruce Leeâ€™s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",38.724,25/8/2017,Birth of the Dragon,5.7,222,
638351,zh,GG Bond: Guarding,"Legend has it that five locks protect the world's magic power, but it accidentally selected a ""nobody"" "" Pig Man (Zhang Zikun) as its owner.",0.6,7/1/2017,GG Bond: Guarding,6,1,
394830,en,The Crucifixion,"When a priest is jailed for the murder of a nun on whom he was performing an exorcism, an investigative journalist strives to determine whether he in fact murdered a mentally ill person, or if he lost the battle with a demonic presence.",29.16,27/4/2017,The Crucifixion,5.6,336,
432091,ru,The Kitchen: World Chef Battle,"Victor Barinov at the personal request of the Russian President will go to Sochi at the world championship for professional chefs and to prove that he and his team are the best in the world! The hard struggle for the title of winner of Operations will help ""dark horse"" - his own son Ivan, which he suddenly found out on the eve of the championship.",9.211,27/4/2017,The Kitchen: World Chef Battle,6.2,25,
300687,en,Same Kind of Different as Me,"International art dealer Ron Hall must befriend a dangerous homeless man in order to save his struggling marriage to his wife, a woman whose dreams will lead all three of them on the journey of their lives.",14.055,20/10/2017,Same Kind of Different as Me,6.8,158,
441728,en,Hampstead,"Emily Walters is an American widow living a peaceful, uneventful existence in the idyllic Hampstead Village of London, when she meets  local recluse, Donald Horner. For 17 years, Donald has livedâ€”wildly yet peacefullyâ€”in a ramshackle hut near the edge of the forest. When Emily learns his home is the target of developers who will stop at nothing to remove him, saving Donald and his property becomes her personal mission. Despite his gruff exterior and polite refusals for help, Emily is drawn to himâ€”as he is to herâ€”and what begins as a charitable cause evolves into a relationship that will grow even as the bulldozers close in.",14.52,23/6/2017,Hampstead,6,137,
422892,ml,Munthirivallikal Thalirkkumbol,Panchayat Secretary Ullahanan leads a monotonous life till a college reunion rekindles excitement in his 20-year-old marital life and infuses in him a renewed sense of purpose and love for everything that he once took for granted.,1.509,20/1/2017,Munthirivallikal Thalirkkumbol,6.8,12,
333384,en,Lowriders,"A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",14.2,28/4/2017,Lowriders,6.6,76,
359784,en,Maudie,Canadian folk artist Maud Lewis falls in love with a fishmonger while working for him as a live-in housekeeper.,16.04,14/4/2017,Maudie,7.8,278,
398177,en,Just Getting Started,"Duke Diver is living the high life as the freewheeling manager of a luxurious resort in Palm Springs, Calif. He soon faces competition from Leo, a former military man who likes the same woman that Duke is interested in. When Diver's past suddenly catches up with him, he must put aside his differences and reluctantly team up with Leo to stop whoever is trying to kill him.",16.436,1/12/2017,Just Getting Started,4.9,151,
477274,tr,Yol ArkadaÅŸÄ±m,"Days before Eid, a salesman fired from his job drives to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy.",4.149,27/10/2017,Yol ArkadaÅŸÄ±m,5.7,30,
445030,ja,No Game No Life: Zero,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the sixteen sentient species, fighting to establish the ""One True God"" amongst the Old Deus. In a lawless land, humanity's lack of magic and weak bodies have made them easy targets, leaving them on the brink of extinction. One day, hope returns to humanity when Riku finds a powerful female Ex-machina, whom he names Schwi. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard!",54.163,15/7/2017,No Game No Life: Zero,7.9,229,
432583,ml,Jomonte Suvisheshangal,"A wayward youth of a rich father, Jomon is a carefree youngster who doesnâ€™t care about â€˜being responsible enoughâ€™ for his age. When the family lands in a financial soup out of the blue, a different side of the youngster surprisingly emerges. â€‹",2.148,19/1/2017,Jomonte Suvisheshangal,6.4,26,
469114,ru,Crimea,"The film follows a romantic liaison between a young woman from Kiev, who is a supporter of the pro-European Maidan uprising, and a man from Sevastopol who joins the pro-Russian resistance in the aftermath of Maidanâ€™s success in Kiev.",2.068,28/9/2017,Crimea,2.7,25,
441957,ru,Fantastic Journey to Oz,"The cunning and wicked Urfin wants to become ruler of Magic Land. With an army of wooden soldiers, he captures the Emerald City and renames it ti Urfinville. He is all but ready to celebrate victory, when his plans are ruined by an ordinary girl named Dorothy, who arrives in Magic Land just at the right time. She must return home, but not before she helps her friends - the Scarecrow, the Tin Man, and new-brave Lion - defeat Urfin. And in order to do that, they need to find out who he really is.",2.541,20/4/2017,Fantastic Journey to Oz,6.6,14,
470114,en,24 Hours to Live,An assassin seeks redemption after being given a second chance at life.,35.865,26/10/2017,24 Hours to Live,5.8,443,
395458,en,Suburbicon,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",22.63,26/10/2017,Suburbicon,5.8,1277,
492402,en,Cops and Robbers,"A police hostage negotiator plays a dangerous game of cat and mouse with a cornered bank robber who is hell bent on getting out of the bank and humiliating his brother, the police hostage negotiator, in the process.",8.09,12/12/2017,Cops and Robbers,5.4,14,
432602,en,An Inconvenient Sequel: Truth to Power,"A decade after An Inconvenient Truth brought climate change into the heart of popular culture comes the riveting and rousing follow-up that shows just how close we are to a real energy revolution. Vice President Al Gore continues his tireless fight, traveling around the world training an army of climate champions and influencing international climate policy. Cameras follow him behind the scenesâ€”in moments private and public, funny and poignantâ€”as he pursues the empowering notion that while the stakes have never been higher, the perils of climate change can be overcome with human ingenuity and passion.",10.459,28/7/2017,An Inconvenient Sequel: Truth to Power,6.7,117,
430214,ja,"Night Is Short, Walk On Girl","As a group of university students go out for a night on the town, a sophomore known only as ""The Girl with Black Hair"" experiences a series of surreal encounters with the local nightlife â€“ all the while unaware of the romantic longings of ""Senpai"", a senior student who has been creating increasingly fantastic and contrived reasons to run into her in an effort to win her heart.",5.855,7/4/2017,"Night Is Short, Walk On Girl",7.6,99,
354285,en,The Sense of an Ending,A man becomes haunted by his past and is presented with a mysterious legacy that causes him re-think his current situation in life.,12.559,10/3/2017,The Sense of an Ending,6.2,135,
353569,en,Table 19,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway â€“ only to find herself seated with five fellow-unwanted guests at the dreaded Table 19.",14.225,3/3/2017,Table 19,6,765,
392011,tr,Kedi,"A profile of Istanbul and its unique people, seen through the eyes of the most mysterious and beloved animal humans have ever known, the Cat.",5.502,8/1/2017,Kedi,7.6,204,
443398,fr,Finding Momo,"One evening, when they come home, Mr. and Mrs. Prioux are astounded to find that a certain Patrick has moved into their place. This strange young man has returned home to his parents in order to introduce his wife.",7.808,27/12/2017,Finding Momo,5.3,170,
437031,es,Rescue Under Fire,"The crew of a medical helicopter suffers an accident when helping a joint force of USA and United Nations troops under Spanish command division in Afghanistan. The Spanish army has only one night to organize the rescue of the crew and injured, but what seems routine turns into hell once they receive the order to rescue the helicopter as well. Things only get worse when during the night a huge a concentration of Talibans begin surround them.",7.503,10/3/2017,Rescue Under Fire,6.4,79,
615960,zh,Toy Guardians,"Childhood gives life to toys, and so toys safeguard it. The new range of digital entertainment means toys are being left behind. When Laura get obsessed with her new video-game, Minitiger, her favorite toy, goes digital to help her.",0.92,4/8/2017,Toy Guardians,5.5,2,
465134,ur,Punjab Nahi Jaungi,A man vows to win the heart of the woman he loves.,1.108,31/8/2017,Punjab Nahi Jaungi,7.4,6,
426962,fr,Room(h)ates,"Delphine and Yvan divorce. While his financial situation does not allow him to find a home, Yvan remembers that he owns 20% of his ex-wife's house. He then returned to live with Delphine, in his 20%. The two ex will discover the joys of forced housemates.",6.285,19/4/2017,Room(h)ates,5.2,254,
354556,ru,Guardians,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",60.984,14/2/2017,Guardians,4.6,491,
430263,ru,"Have Fun, Vasya!","Mitya accidentally proposed to his girlfriend. The problem is that Mitya is already married to Vasya, who refuses to grant him a divorce. Can Mitya and his friends convince Vasya to change her mind?",2.513,16/2/2017,"Have Fun, Vasya!",6.5,33,
382614,en,The Book of Henry,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",23.514,16/6/2017,The Book of Henry,7.5,934,
508524,ja,Asahinagu,Asahi Tojima (Nanase Nishino) is a first grade high school student. She is small and weak physically. Asahi Tojima decides to change herself. She enrolls in the naginata (Japanese blade) club at her school. She works hard with the other club members and targets the national competition.,1.848,22/9/2017,Asahinagu,6.9,10,
444090,no,The Ash Lad: In the Hall of the Mountain King,"Espen â€œAsh Ladâ€, a poor farmerâ€™s son, embarks on a dangerous quest with his brothers to save the princess from a vile troll known as the Mountain King â€“ in order to collect a reward and save his familyâ€™s farm from ruin.",22.571,29/9/2017,The Ash Lad: In the Hall of the Mountain King,6.7,181,
339259,en,The Man with the Iron Heart,"With the Third Reich is at his peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII â€“  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader â€“ Reinhardt Heydrich â€“ head of the SS, the Gestapo and the architect of the Final Solution.",43.971,25/5/2017,The Man with the Iron Heart,6.5,515,
390061,en,Mark Felt: The Man Who Brought Down the White House,"The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1974.",19.759,28/9/2017,Mark Felt: The Man Who Brought Down the White House,6.1,354,
451955,fr,Double Lover,"ChloÃ©, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her lover is concealing a part of his identity.",7.324,26/5/2017,Double Lover,6.1,338,
425751,en,The Hero,"Lee, a former Western film icon, is living a comfortable existence lending his golden voice to advertisements and smoking weed. After receiving a lifetime achievement award and unexpected news, Lee reexamines his past, while a chance meeting with a sardonic comic has him looking to the future.",14.394,9/6/2017,The Hero,6.2,159,
269795,en,2:22,"A man's life is derailed when an ominous pattern of events repeats itself in exactly the same manner every day, ending at precisely 2:22 p.m.",15.19,29/6/2017,2:22,5.9,1128,
429174,ru,Loveless,"Zhenya and Boris are going through a vicious divorce marked by resentment, frustration and recriminations. Already embarking on new lives, each with a new partner, they are impatient to start again, to turn the page â€“ even if it means threatening to abandon their 12-year-old son Alyosha. Until, after witnessing one of their fights, Alyosha disappears...",17.055,1/6/2017,Loveless,7.4,524,
439601,ml,CIA: Comrade In America,"A young Aji Mathew is a communist who goes the whole nine yards for the ideologies he believes in. When the girl he loves leaves to the US out of the blue and her parents fix her wedding, Aji is left with just a fortnight to reach the country albeit with no passport or visa. How far he is willing to go for love forms the plot.",3.655,5/5/2017,CIA: Comrade In America,5.9,26,
369697,en,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,A financial schemer finds himself in the middle of an international scandal after he becomes a political adviser to the new Prime Minister of Israel.,13.863,14/4/2017,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,5.4,138,
334521,en,Free Fire,"A crime drama set in 1970s Boston, about a gun sale which goes wrong.",26.223,31/3/2017,Free Fire,6.3,791,
420648,es,The Bar,"In downtown Madrid, a series of mysterious gunshots trap a motley assortment of people in a decrepit bar.",12.474,15/2/2017,The Bar,6.3,979,
340101,en,Their Finest,"During the Blitz of World War II, a female screenwriter (Gemma Arterton) works on a film celebrating England's resilience as a way to buoy a weary populace's spirits. Her efforts to dramatise the true story of two sisters (Lily Knight and Francesca Knight) who undertook their own maritime mission to rescue wounded soldiers are met with mixed feelings by a dismissive all-male staff.",8.984,6/4/2017,Their Finest,6.6,281,
443319,en,Phoenix Forgotten,"20 years after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition.",12.103,21/4/2017,Phoenix Forgotten,5.9,200,
471894,hi,Poster Boys,Life of three men comes in trouble when their photos appear on advertisement for sterilization.,1.994,8/9/2017,Poster Boys,5.2,13,
398947,fr,Little Spirou,"Petit Spirou, like all his family before him, has a career destiny all traced. When his mother announces that he will integrate the grooms school at the beginning of the new school year, Petit Spirou, with the help of his friends, will take advantage of his last days of class to declare his love to Suzette. And no matter how. They decide to live an extraordinary adventure.",4.794,27/9/2017,Little Spirou,5.3,67,
257785,en,Tulip Fever,An artist falls for a married young woman while he's commissioned to paint her portrait. The two invest in the risky tulip market in hopes to build a future together.,28.053,13/7/2017,Tulip Fever,6.5,469,
425218,de,Rabbit School: Guardians of the Golden Egg,"Rabbit Max, a juvenile shoplifter, gets trapped in an old-fashioned school. With rabbit girl Emmy, he acquires Easter Rabbits' secret skills, battles a sneaky fox family and learns about friendship.",4.333,16/3/2017,Rabbit School: Guardians of the Golden Egg,6.7,15,
434273,fr,Mr. Stein Goes Online,"Pierre, widowed and retired, has not been out of his house for two years. He discovers the joys of the internet thanks to Alex, a young man hired by his daughter to teach him the basics of computer science. On a meeting place, a charming young woman, Flora63, seduced by the romanticism of Pierre, offers her a first date. Lovers, Pierre is back. But on his profile he put a picture of Alex and not his own. Pierre must convince the young man to meet Flora in his place",6.13,12/4/2017,Mr. Stein Goes Online,6.1,164,
446132,fr,Gauguin: Voyage to Tahiti,"In 1891, the French painter Paul Gauguin leaves Paris and travels to Tahiti to renew his art as a free man, far from the European artistic conventionalism. On his journey of discovery, he faces solitude and disease, but he also knows the beauty of wild nature and the love of Tehura, a young native girl who becomes his wife and model.",5.863,20/9/2017,Gauguin: Voyage to Tahiti,5.6,73,
415401,en,The Party,"Various individuals think theyâ€™re coming together for a party in a private home, but a series of revelations results in a huge crisis that throws their belief systems â€“ and their values â€“ into total disarray.",10.876,13/9/2017,The Party,6.4,368,
429200,en,Good Time,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",14.765,11/8/2017,Good Time,7.2,1796,
487562,it,Natale da chef,"A bizarre group consisting of a refined chef with unusual recipes, an assistant cook with taste disturbances and an improvised pastry chef takes part in a competition between chefs to win the contract for the G7.",5.548,14/12/2017,Natale da chef,5.1,132,
441182,ml,Godha,"In a rustic village in Kerala, a group of old wrestling aficionados led by ""Captain"" Das is at odds with the youth of the village who are more into cricket. Though a former wrestler himself,  the Captain's son Anjaneya is also part of the cricketer gang. Anjaneya is forced to go to college in Punjab by his father and there his paths cross with a Punjabi girl Aditi  who's coincidentally also a wrestler. Due to unforeseen circumstances both of them end up returning to Anjaneya's village in Kerala.",1.7,19/5/2017,Godha,7,18,
398174,en,Film Stars Don't Die in Liverpool,"Liverpool, 1978: What starts as a vibrant affair between a legendary femme-fatale, the eccentric Academy Award-winning actress Gloria Grahame, and her young lover, British actor Peter Turner, quickly grows into a deeper relationship, with Turner being the person Gloria turns to for comfort.",13.646,17/11/2017,Film Stars Don't Die in Liverpool,6.5,113,
442000,ml,Angamaly Diaries,Six young friends in the small town of Angamaly tries their luck by starting a pork business lead by Vincent Pepe. They initially strike a business deal with Rajan and Ravi despite the duo having killed a close friend of theirs in a gang fight. Vincent is in love with Sakhi and plan to immigrate abroad with her. But their plans hit a road bump as the deal with the gangsters hits some road bumps.,2.605,3/3/2017,Angamaly Diaries,7.3,33,
430521,ml,Take Off,"A group of Malayali nurses stranded in Iraq, must survive their capture by the extremists and reach out to the rescue team headed by the Indian government.",2.587,24/3/2017,Take Off,7.3,36,
485289,zh,Return to the Wolves,,1.5,16/6/2017,Return to the Wolves,7,1,
449749,en,The Leisure Seeker,"A runaway couple go on an unforgettable journey from Boston to Key West, recapturing their passion for life and their love for each other on a road trip that provides revelation and surprise right up to the very end.",9.98,3/9/2017,The Leisure Seeker,7.1,362,
426338,es,Holy Camp!,"MarÃ­a and Susana, two rebellious teenagers, spend the summer in a catholic camp. While they are grounded during a weekend, the most unexpected arrival in the most unexpected way will change their feelings about life, love and freedom.",9.169,29/9/2017,Holy Camp!,6.7,273,
499990,kn,Mufti,"An undercover cop goes into the big bad world (Ronapura), an place taken over by a don, where his safety may be compromised.",1.816,1/12/2017,Mufti,9,4,
397722,en,Thoroughbreds,"Two teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. In the process, they learn that neither is what she seems to be, and that a murder might solve both of their problems.",26.132,21/1/2017,Thoroughbreds,6.4,725,
486435,zh,Tofu,"Set in the Han Dynasty. Liu An, the royal lord of Huainan, is addicted to cultivate immortality. Beans are collected for making immortality pills but transform to humanoid lives.",0.6,28/7/2017,Tofu,5,1,
441189,ko,Turning Mecards W: Resurrection of the Black Mirror,"There is a strange feeling around Earth and Triforce just before the completion of the world's first mechanimal, Disc Cannon. Black Mirror who was thought to be dead, has revived and is seeking revenge. He turns all the mechanimals into Black Mechanimals and starts to destroy the world. The tamers start preparing for the final battle in the most dangerous of times...",0.731,18/1/2017,Turning Mecards W: Resurrection of the Black Mirror,0,0,
452970,ja,Mazinger Z: Infinity,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",24.784,27/10/2017,Mazinger Z: Infinity,6.5,214,
335788,en,American Renegades,"In the midst of the Balkan wars, a squad of Navy SEALs attempts to unravel a long-forgotten mystery after discovering an enormous treasure trove hidden at the bottom of a lake in Serbia.",56.455,21/8/2017,American Renegades,5.7,240,
467433,en,A Question of Faith,"When Tragedy Strikes three Families, their Destiny forces them on a coverging path and mercy as the challenges of their fate could also resurrect their beliefs",61.306,29/9/2017,A Question of Faith,7.7,59,
428493,en,God's Own Country,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.",18.694,1/9/2017,God's Own Country,7.7,575,
95608,en,The Only Living Boy in New York,"When a young man learns that his overbearing father is having an affair, he tries to stop it, only to be seduced by the older woman as well.",30.347,27/7/2017,The Only Living Boy in New York,6.2,200,
461809,hi,Babumoshai Bandookbaaz,"Two contract killer from Uttar Pradesh, Babu Bihari and Banke Bihari who are often paid to bump off the same game, cross each other's path and end up fighting with each other.",1.905,25/8/2017,Babumoshai Bandookbaaz,6.4,19,
401546,en,The Dinner,"Two brothers and their wives meet up at a haute-cuisine restaurant to discuss what to do about a horrific crime that their sons committed together. As the quartet debate their options, the conversation reopens old wounds between the siblings.",17.151,5/5/2017,The Dinner,4.4,216,
455470,hi,Meri Pyaari Bindu,Abhimanyu Roy is stuck with writer's block until he decides to re-live the memories of his childhood sweetheart Bindu who aspires to be a successful singer and struggles to give Abhi the one thing he craves - stability.,3.028,11/5/2017,Meri Pyaari Bindu,6.1,26,
436931,ja,PokÃ©mon the Movie: I Choose You!,"This is the story of how Satoshi and Pikachu first met. At first, Pikachu was disobedient towards Satoshi, but Satoshi only wanted to be friends with Pikachu. On the day they set out from Masara Town, both of them saw a Ho-Oh flying and they made a vow to meet it.",140.258,15/7/2017,PokÃ©mon the Movie: I Choose You!,7.1,437,
425980,en,Brad's Status,"Although Brad has a satisfying career, a sweet wife and a comfortable life in suburban Sacramento, things aren't quite what he imagined during his college glory days. When he accompanies his musical prodigy son on a university tour, he can't help comparing his life with those of his four best college friends who seemingly have more wealthy and glamorous lives. But when circumstances force him to reconnect with his former friends, Brad begins to question whether he has really failed or if their lives are actually more flawed than they appear.",9.518,14/9/2017,Brad's Status,6.2,252,
399057,en,The Killing of a Sacred Deer,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",18.439,20/10/2017,The Killing of a Sacred Deer,7,2501,
466501,ml,Sunday Holiday,"Mr. Unni Mukundan who is very passionate about his first movie, coincidentally meets Mr. David Paul, a famous movie director. At the same time, the life experiences of Amal, who relocates himself to Cochin from Thalaserry, makes him undergo a total change in his vision of life due to his acquaintance with Nakutti and Rahul, the residents of 'Sargapournami' his home in Cochin. Sunday Holiday is a beautiful story that is replete with comedy.",2.062,14/7/2017,Sunday Holiday,5.8,16,
450045,ml,Sakhavu,"Comrade Krishna Kumar wants to make it big in politics but lacks the ideals a sakhavu should possess. He is ruthless enough to even get rid of friends who might be possible hurdles on his way up. His paths cross with that of a veteran comrade, sakhavu Krishnan and the film depicts how his life influences Krishna Kumar.",1.21,14/4/2017,Sakhavu,4.9,15,
457859,ru,About Love. Adults Only,"The second part of the film â€œAbout Loveâ€. Moscow, summer 2016. A new lecture, a new lecturer with a new theme: â€œHow to preserve love in the modern worldâ€ â€“ and five new stories about love. The heroes still suffer, struggle for love, even more often get into absurd and ridiculous situations, and yet they trust in love even more.",4.056,1/9/2017,About Love. Adults Only,5.9,27,
363056,en,Miles,"High school senior Miles Walton joins the girls volleyball team in hopes of winning a college scholarship, which causes an uproar in his small Illinois farming town.",3.576,9/6/2017,Miles,5.2,11,
462145,en,Mountain,"An epic cinematic and musical collaboration between Sherpa filmmaker Jennifer Peedom and the Australian Chamber Orchestra, that explores humankind's fascination with high places.",5.432,30/11/2017,Mountain,7.3,56,
435029,pa,Sarvann,"It is an action, drama film about an NRI boy Mithu, coming to India to connect to his true roots.",0.92,13/1/2017,Sarvann,9,2,
419835,en,Crooked House,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.",15.08,6/9/2017,Crooked House,6.4,619,
501079,fa,Chanel,"The story narrates the story of the life of a nursing woman who lives with her child in special circumstances, and she experiences adventures due to events and mistakes.",1.4,18/10/2017,Chanel,0,0,
488424,en,The Wedding Party 2: Destination Dubai,"In ""The Wedding Party"" sequel, Nonso has continued his romance with Deirdre, the bridesmaid from London. Nonso manages to propose by accident, while on a dinner date, and sets off a chain of events too powerful to stop.",3.256,15/12/2017,The Wedding Party 2: Destination Dubai,7.7,3,
453979,ml,Rakshadhikari Baiju (Oppu),"A kind-hearted government employee in his forties, who spends most of his time with youngsters, selflessly intervenes in the problems of his near and dear ones.",1.578,21/4/2017,Rakshadhikari Baiju (Oppu),7.1,16,
450047,ml,Tiyaan,"The lives of a vedic scholar Pattabhiramagiri and his family come under threat after a godman and his goons try to displace him from his centuries-old ancestral home as part of building an ashram. The â€œcurseâ€ that befalls Pattabhiraman in the face of opposition leaves him broken, till a mysterious ally lends him his support. Their fight against the evil forces forms the rest of the plot.",1.374,7/7/2017,Tiyaan,5.7,13,
383709,en,Wonderstruck,The story of a young boy in the Midwest is told simultaneously with a tale about a young girl in New York from fifty years ago as they both seek the same mysterious connection.,16.407,13/10/2017,Wonderstruck,6.1,310,
420279,en,Monster Island,"Young Lucas finds out he's not really a human after he surprisingly transforms into a monster in front of the most popular kids at school. His search for Monster Island and his real roots takes him on a fabulously scary journey that puts him face to face with more tentacles, fangs and far-out situations than he can shake one of his new wings at.",7.441,21/7/2017,Monster Island,5.4,39,
390062,en,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",37.211,27/6/2017,Jungle,6.5,1351,
397852,fi,Rendel,"A Finnish superhero, a masked vigilante Rendel seeks for revenge and fights against VALA, the huge criminal organization.",79.14,22/9/2017,Rendel,5.4,151,
469287,ru,Life Ahead,"Old classmates finally meet each other after 15 years since graduation from school and that's an amazing opportunity to travel back in time. Old secrets and personal vendettas, hard feelings and first loves turn to fever pitch.",0.942,5/10/2017,Life Ahead,4.9,8,
429191,es,A Fantastic Woman,"Marina's life is thrown into turmoil following the death of her partner. Mourning the loss of the man she loved, she finds herself under intense scrutiny from those with no regard for her privacy.",19.165,6/4/2017,A Fantastic Woman,7.1,500,
405775,en,The Wall,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,40.467,12/5/2017,The Wall,6.2,602,
457616,ml,Achayans,"Three cousins and their best friend leave for a road trip, hoping for one final hurrah before one of them gets married. Their path crosses with that of two girls who are on a getaway of their own. Their plans are derailed after a suspicious death. Who was the killer and why forms the plot.",0.619,19/5/2017,Achayans,5.9,6,
433808,en,The Ritual,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",26.277,11/10/2017,The Ritual,6.1,1847,
396810,en,The Last Word,"A retired businesswoman â€“ who tries to control everything around her â€“ decides to write her own obituary. A young journalist takes up the task of finding out the truth, and the result is a life-altering friendship.",14.099,3/3/2017,The Last Word,6.5,263,
477300,tr,My Brother 2,"Two famous brothers, Hakan and Ozan's friends Tato died. Two days later, Hakan's wedding was held, but they went to a friend's house to fulfill their last duties. Hakan will marry Didem, the daughter of Muzaffer, one of Rize's leading tea merchants. Muzaffer is a reaction to this marriage because Hakan is a famous singer. They find themselves in the Black Sea from the Aegean to Central Anatolia, beyond the borders as if they are not enough, and at the end of the journey filled with surprises.",1.693,24/11/2017,My Brother 2,6.1,8,
345317,en,Final Portrait,"Paris, 1964. The Swiss sculptor and painter Alberto Giacometti, one of the most accomplished and respected artists of his generation, asks his friend, the American writer James Lord, to sit for a portrait, assuring him that it will take no longer than two or three hours, an afternoon at the most.",9.758,3/8/2017,Final Portrait,6.1,123,
470819,en,Jane,"Drawing from never-before-seen footage that has been tucked away in the National Geographic archives, director Brett Morgen tells the story of Jane Goodall, a woman whose chimpanzee research revolutionized our understanding of the natural world.",10.115,28/12/2017,Jane,7.6,78,
330947,en,Song to Song,"In this modern love story set against the Austin, Texas music scene, two entangled couples â€” struggling songwriters Faye and BV, and music mogul Cook and the waitress whom he ensnares â€” chase success through a rock â€˜nâ€™ roll landscape of seduction and betrayal.",20.452,17/3/2017,Song to Song,5.4,671,
429199,fi,The Other Side of Hope,A restaurateur befriends a Syrian refugee who  has recently arrived in Finland.,7.402,3/2/2017,The Other Side of Hope,7,194,
375183,en,A Family Man,"Dane Jensen is a driven, Chicago-based headhunter, working at a cut-throat job placement firm. When Dane's boss announces his retirement, he pits Dane against Lynn Vogel, Dane's equally driven but polar-opposite rival at the firm, in a battle for control over the company.",21.692,18/5/2017,A Family Man,6.7,368,
412090,hi,Jolly LLB 2,"A blunt, abrasive and yet oddly compassionate Jagdishwar Mishra aka Jolly, a small-time struggling lawyer who moves from Kanpur to the city of Nawabs to pursue his dream of becoming a big-time lawyer.",6.489,9/2/2017,Jolly LLB 2,7,85,
428449,en,A Ghost Story,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",17.82,24/4/2017,A Ghost Story,7.1,1618,
420622,en,Professor Marston and the Wonder Women,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941.",39.372,13/10/2017,Professor Marston and the Wonder Women,7.3,602,
412096,ta,Maanagaram,A handful of diverse characters find themselves in extraordinary situations that are interlinked with one another.,3.539,10/3/2017,Maanagaram,7.5,33,
436830,es,Gold,Spanish soldiers battle indigenous tribes and their own brutal natures as they search for a legendary city built of gold.,6.135,10/11/2017,Gold,5.6,141,
401246,en,The Square,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,16.378,25/8/2017,The Square,6.8,975,
